18960300,,,,,,,
Titelblatt,Title Page,,https://d-nb.info/gnd/4185576-0,,,fabio:Page,doco:FrontMatter + fabio:AnalogItem
Titelkupfer,Title Engravings,,https://d-nb.info/gnd/4185578-4,,,fabio:AnalogManifestation,doco:FrontMatter + fabio:AnalogItem
Titelvignette,Title Vignette,,,,,fabio:PrintObject,doco:FrontMatter + fabio:AnalogItem
Tonaufnahme,sound recording,,,fabio:SoundRecording,,fabio:PrintObject,fabio:AnalogItem
Topographie,Topographical Map,Y,https://d-nb.info/gnd/4133697-5,,,,
Topographische Karte,topographical map,,https://d-nb.info/gnd/4133697-5,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Totentanz,Danse Macabre,Y,https://d-nb.info/gnd/4322897-5,,,,
Totenzettel,In Memoriam Card,Y,https://d-nb.info/gnd/4314078-6,,,,
Tragödie,Tragedy,Y,https://d-nb.info/gnd/4060591-7,fabio:Play,,fabio:PrintObject,fabio:AnalogItem
Traktat,Treatise,Y,https://d-nb.info/gnd/4203481-4,fabio:Essay,,fabio:PrintObject,fabio:AnalogItem
Treibeschacht,Mining Schaft,Y,https://d-nb.info/gnd/4005614-4,,,,
Trivialliteratur,Light Fiction,Y,https://d-nb.info/gnd/4060946-7,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Trivialliteratur / Kolportageliteratur,Formula Fiction,Y,https://d-nb.info/gnd/4060946-7+https://d-nb.info/gnd/4164740-3,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Typografie,Typography,Y,https://d-nb.info/gnd/4136341-3,,,,
Typographie,Typography,Y,https://d-nb.info/gnd/4136341-3,,,,
Uhr,Clock,Y,https://d-nb.info/gnd/4061474-8,,,,
Uhren,Clocks,Y,https://d-nb.info/gnd/4061474-8,,,,
Umgebungskarte,Area Map,Y,https://d-nb.info/gnd/4029783-4,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Umschlag,Cover,,,,fabio:Cover,fabio:AnalogManifestation,fabio:AnalogItem
Universitätsprogramm,Course Catalog,,,fabio:ReferenceWork,,,
Urkunde,Certificate,,https://d-nb.info/gnd/4062132-7,,fabio:ArchivalDocument,fabio:PrintObject,fabio:AnalogItem
Urkundenbuch,Registry Book,,,,fabio:ArchivalDocumentSet,fabio:PrintObject,fabio:AnalogItem
Verkaufskatalog,Sales Catalog,,https://d-nb.info/gnd/4187788-3,fabio:Catalog,,fabio:AnalogManifestation,fabio:AnalogItem
Verkaufskatalog / Antiquariatskatalog / Auktionskatalog / Buchhandelskatalog / Messkatalog,Sale Catalog / Rare Books Catalog,,https://d-nb.info/gnd/4187788-3+https://d-nb.info/gnd/4142738-5+https://d-nb.info/gnd/4143482-1+https://d-nb.info/gnd/4169523-9,fabio:Catalog,,fabio:AnalogManifestation,fabio:AnalogItem
Verkehr,Transportation/Traffic,Y,https://d-nb.info/gnd/4062901-6,,,,
Vermischte Nachrichten,Mixed News,,https://d-nb.info/gnd/4825495-2,fabio:NewsReport,,fabio:PrintObject,fabio:AnalogItem
Verordnung,Ordinance,,https://d-nb.info/gnd/4134694-4,fabio:ArchivalDocument,,fabio:AnalogManifestation,fabio:AnalogItem
Verpackung,Packaging,Y,https://d-nb.info/gnd/4063118-7,,,,
Vers,Verse,,https://d-nb.info/gnd/4187944-2,fabio:Poem,,fabio:PrintObject,fabio:AnalogItem
Verserzählung,Verse Narrative,Y,https://d-nb.info/gnd/4187991-0,fabio:Poem,,fabio:PrintObject,fabio:AnalogItem
Vertrag,Contract,,https://d-nb.info/gnd/4063270-2,,,,
Verwaltungskarte,Administrative Map,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Verzeichnis,Directory / Index,,https://d-nb.info/gnd/4188171-0,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
"Verzeichnis, Liste, Dokumentation",Index,,https://d-nb.info/gnd/4188171-0+https://d-nb.info/gnd/4167829-1+https://d-nb.info/gnd/4012656-0,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Vogelschauansicht,Bird's Eye View,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Volksbuch,Folk Tales,Y,https://d-nb.info/gnd/4063815-7,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Volksschrifttum,Folk Tales,,https://d-nb.info/gnd/4188547-8,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Volksschrifttum / Volksbuch,Folk Tales,,https://d-nb.info/gnd/4188547-8+https://d-nb.info/gnd/4063815-7,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Volume,Volume,,,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Vorlesung,Lecture,,https://d-nb.info/gnd/4117405-7,,,,
Vorlesungsnachschrift,Lecture Transcript,,,,fabio:LectureNotes,fabio:PrintObject,fabio:AnalogItem
Vorlesungsverzeichnis,Course Catalog,,https://d-nb.info/gnd/4188684-7,,,,
Vortrag,Presentation,,https://d-nb.info/gnd/4064035-8,,fabio:Presentation,fabio:PrintObject,fabio:AnalogItem
Vorwort,Preface,,https://d-nb.info/gnd/4135881-8,,,fabio:PrintObject,doco:Preface + fabio:AnalogItem
Waffen,Weapons,Y,https://d-nb.info/gnd/4064228-8,,,,
Wappenbuch,Armorial,Y,https://d-nb.info/gnd/4194655-8,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Wasserleitung,Waterpipe,Y,https://d-nb.info/gnd/4064751-1,,,,
Werbedrucksache,Advertising Print,Y,https://d-nb.info/gnd/4189633-6,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Werbemarke,Poster Stamp,Y,https://d-nb.info/gnd/4480173-7,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Werke,Works,,,fabio:WorkCollection,,fabio:PrintObject,fabio:AnalogItem
Werkverzeichnis,Catalog of Works,,https://d-nb.info/gnd/4189680-4,fabio:Catalog,,fabio:PrintObject,fabio:AnalogItem
Widmung,Dedication,,https://d-nb.info/gnd/4133737-2,,,fabio:PrintObject,deo:Dedication + fabio:AnalogItem
Widmungsbild,Dedication Photo,,,,,fabio:PrintObject,deo:Dedication + fabio:AnalogItem
Widmungsblatt,Dedication Page,,https://d-nb.info/gnd/4416834-2,,,fabio:Page,deo:Dedication + fabio:AnalogItem
Wissenschaftliche Instrumente,Scientific Instruments,Y,https://d-nb.info/gnd/4143252-6,,,,
Wohntextilien,Household Textiles,Y,https://d-nb.info/gnd/4059615-1,,,,
Wörterbuch,Dictionary,,https://d-nb.info/gnd/4066724-8,,fabio:ReferenceBook,fabio:PrintObject,fabio:AnalogItem
yearbook,Year Book,,,,,,
Zeichenkunst,Draftsmanship,Y,https://d-nb.info/gnd/4127900-1,,,,
Zeichenkunst & Druckgraphik,"Draftsmanship / Printmaking",Y,https://d-nb.info/gnd/4127900-1+https://d-nb.info/gnd/4113357-2,,,,
Zeichnung,Drawing,,https://d-nb.info/gnd/4127900-1,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Zeichnung in Sammelband,Drawings in Collected Volume,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Zeitschrift,Magazine,,https://d-nb.info/gnd/4067488-5,,fabio:Magazine,fabio:PrintObject,fabio:AnalogItem
Zeitschrift / Moralische Wochenschrift / Rezensionszeitschrift,Magazine,,https://d-nb.info/gnd/4067488-5+https://d-nb.info/gnd/4040225-3+https://d-nb.info/gnd/7575693-6,,fabio:Magazine,fabio:PrintObject,fabio:AnalogItem
Zeitschriftenartikel,Magazine Article,,,,fabio:MagazineArticle,fabio:PrintObject,fabio:AnalogItem
Zeitung,Newspaper,,https://d-nb.info/gnd/4067510-5,,fabio:Newspaper,fabio:PrintObject,fabio:AnalogItem
Zitat,Quote,Y,https://d-nb.info/gnd/4067889-1,,fabio:Quotation,fabio:PrintObject,fabio:AnalogItem
Zitatensammlung,Collection of Quotes,,https://d-nb.info/gnd/4117724-1,,,,
Zoologie,Zoology,Y,https://d-nb.info/gnd/4067960-3,,,,
Ztg.-Art.,Newspaper Article,,,,fabio:NewspaperArticle,fabio:PrintObject,fabio:AnalogItem
Zustandsdruck,State Proof,Y,,,fabio:Proof,fabio:PrintObject,fabio:AnalogItem
Zwischenbericht,Interim Report,,https://d-nb.info/gnd/4231562-1,fabio:Report,,fabio:PrintObject,fabio:AnalogItem
Zwitterstockwerk,Pewter Stone Deposit,Y,https://d-nb.info/gnd/4025104-4,,,,
